comment_text,type
"Thức uống đa dạng, nhưng trà sữa có vẻ hơi ngọt so với khẩu vị của tôi.",0
"Quán này có bánh ngọt rất ngon, đặc biệt là bánh tiramisu.",0
"Món bún bò khá ngon, nhưng tôi nghĩ cần thêm chút gia vị để đậm đà hơn.",0
"Phục vụ rất chu đáo, giá cả hợp lý, tôi sẽ giới thiệu cho bạn bè.",0
"Món ăn được trình bày đẹp mắt, chất lượng tốt, tôi rất hài lòng.",0
"Không gian quán đẹp, thích hợp để chụp ảnh sống ảo.",0
"Nhân viên phục vụ rất nhiệt tình, nhưng nên cải thiện thời gian chờ món.",0
"Món ăn ngon, nhưng nước chấm có vẻ chưa hợp khẩu vị của tôi.",0
"Quán có không gian ngoài trời thoáng mát, rất thích hợp cho buổi tối.",0
"Thực đơn khá phong phú, nhưng một số món hơi mặn so với khẩu vị của tôi.",0
"Quán có chỗ đậu xe rộng rãi, rất tiện lợi.",0
"Không gian quán sạch sẽ, thoáng mát, nhưng nhạc hơi ồn.",0
"Bánh mì ở đây rất ngon, nhưng tôi nghĩ cần thêm rau để cân bằng hương vị.",0
"Món phở rất ngon, nước dùng trong và đậm vị.",0
"Dịch vụ rất tốt, nhưng món ăn lên hơi chậm trong giờ cao điểm.",0
"Thức ăn tươi ngon, giá cả phải chăng, tôi rất hài lòng.",0
"Quán cà phê này có không gian rất lãng mạn, phù hợp cho các cặp đôi.",0
"Trà trái cây ở đây rất tươi và ngon, tôi sẽ quay lại lần nữa.",0
"Nhà hàng có không gian rộng rãi, phù hợp cho các buổi họp mặt gia đình.",0
"Nhân viên niềm nở, món ăn lên nhanh, tôi rất hài lòng.",0
"Đồ uống ngon, nhưng tôi nghĩ cần giảm lượng đá để không bị loãng.",0
"Quán này có không gian yên tĩnh, rất phù hợp để làm việc hoặc học bài.",0
"Món ăn ngon, phục vụ nhiệt tình, nhưng không gian hơi chật chội.",0
"Cơm gà ở đây rất ngon, thịt mềm và thơm.",0
"Quán này có món bánh xèo rất ngon, nhưng nước chấm hơi nhạt.",0
"Dịch vụ nhanh chóng, nhân viên thân thiện, tôi rất hài lòng.",0
"Không gian quán rất đẹp, phù hợp để tổ chức tiệc nhỏ.",0
"Bún riêu ở đây rất ngon, nhưng tôi nghĩ cần thêm rau sống.",0
"Thức ăn ngon, nhưng giá hơi cao so với mặt bằng chung.",0
"Không gian thoáng đãng, nhân viên phục vụ chu đáo.",0
"Món ăn đậm đà, chất lượng tốt, tôi sẽ quay lại lần sau.",0
"Thực đơn rất phong phú, nhưng một số món hơi đắt.",0
"Không gian đẹp, nhưng cần cải thiện ánh sáng vào buổi tối.",0
"Cà phê trứng ở đây rất ngon, nhưng hơi ngọt so với khẩu vị của tôi.",0
"Nhân viên rất chu đáo, món ăn ngon, tôi sẽ quay lại.",0
"Không gian quán rất thoải mái, thích hợp để thư giãn.",0
"Đồ ăn ở đây rất ngon, nhưng nước uống cần cải thiện thêm.",0
"Nhà hàng này có món pizza rất ngon, nhưng cần thêm nhiều lựa chọn topping.",0
"Không gian sạch sẽ, phục vụ nhanh, nhưng hơi ồn vào giờ cao điểm.",0
"Món phở bò rất ngon, nước dùng đậm đà và vừa miệng.",0
"Không gian quán nhỏ nhưng ấm cúng, phù hợp để đi cùng gia đình.",0
"Nhân viên nhiệt tình, nhưng món ăn lên hơi chậm.",0
"Thức uống ngon, nhưng cần thêm nhiều lựa chọn hơn.",0
"Bún thịt nướng rất ngon, nhưng tôi nghĩ cần thêm chút nước mắm.",0
"Nhân viên rất dễ thương, phục vụ nhiệt tình, tôi rất hài lòng.",0
"Không gian quán yên tĩnh, rất thích hợp để đọc sách.",0
"Món ăn khá ngon, nhưng không gian cần được cải thiện thêm.",0
"Cơm tấm ở đây rất ngon, thịt sườn mềm và thấm vị.",0
"Nhà hàng này có món lẩu rất ngon, nhưng giá hơi cao.",0
"Không gian đẹp, nhưng bàn ghế hơi chật chội.",0
"Món ăn ngon, nhân viên phục vụ tốt, tôi rất hài lòng.",0
"Đồ ăn ở đây rất ngon, nhưng cần cải thiện hệ thống điều hòa.",0
"Quán cà phê này có view rất đẹp, thích hợp để chụp ảnh.",0
"Thức uống ngon, nhưng cần thêm lựa chọn không đường.",0
"Món ăn được trình bày đẹp mắt, hương vị rất tuyệt vời.",0
"Không gian quán thoáng mát, nhưng nhạc hơi lớn.",0
"Nhân viên phục vụ rất nhiệt tình, món ăn ngon.",0
"Món ăn đậm đà, nhưng cần cải thiện phần tráng miệng.",0
"Không gian quán rất sạch sẽ, phù hợp cho gia đình.",0
"Thức uống ở đây rất ngon, giá cả hợp lý.",0
"Món ăn ngon, nhưng phần ăn hơi ít so với giá.",0
"Quán có không gian đẹp, nhưng cần cải thiện thời gian phục vụ.",0
"Món bún bò rất ngon, nước dùng đậm vị.",0
"Nhân viên phục vụ rất chu đáo, món ăn ngon.",0
"Thực đơn phong phú, nhưng giá hơi cao.",0
"Không gian quán rất ấm cúng, phù hợp để họp mặt bạn bè.",0
"Món lẩu rất ngon, nhưng cần thêm nhiều loại rau.",0
"Đồ uống ngon, nhưng hơi ngọt so với khẩu vị của tôi.",0
"Nhà hàng sạch sẽ, món ăn ngon, tôi sẽ quay lại.",0
"Nhân viên nhiệt tình, không gian quán thoải mái.",0
"Thức uống ở đây rất đa dạng, tôi rất thích.",0
"Món bánh xèo ngon, nhưng nước chấm cần cải thiện.",0
"Không gian quán đẹp, nhưng bàn ghế hơi ít.",0
"Món ăn ngon, giá cả hợp lý, phục vụ tốt.",0
"Quán có không gian ngoài trời rất thoáng mát.",0
"Món ăn đậm đà, nhưng phần ăn hơi ít.",0
"Không gian yên tĩnh, rất thích hợp để làm việc.",0
"Món ăn được trình bày đẹp mắt, hương vị tuyệt vời.",0
"Quán có món gà rán rất ngon, nhưng hơi nhiều dầu.",0
"Không gian đẹp, nhân viên thân thiện, món ăn ngon.",0
"Bánh mì ở đây rất ngon, nhưng tôi nghĩ cần thêm nhân.",0
"Không gian quán rộng rãi, rất thích hợp cho gia đình.",0
"Món ăn ngon, nhưng phần nước chấm cần cải thiện.",0
"Thức uống rất ngon, nhân viên phục vụ nhiệt tình.",0
"Quán cà phê này rất đẹp, đồ uống rất ngon.",0
"Tao sẽ làm mọi cách để hạ thấp uy tín của nhà hàng này.",1
"Đừng đùa với tao, tao sẽ xử lý tất cả mấy người ở đây.",1
"Chỗ này đáng bị thiêu hủy vì cách phục vụ quá tệ.",1
"Nhân viên cần bị đánh một trận để hiểu chuyện.",1
"Tao sẽ không ngần ngại dùng bạo lực nếu gặp mấy người đó lần nữa.",1
"Đầu bếp như vậy cần bị cấm nấu ăn vĩnh viễn.",1
"Tao muốn đập cả nhà hàng vì sự bực tức này.",1
"Nhân viên cần bị sa thải ngay lập tức, thật không thể chấp nhận được.",1
"Tao sẽ quay lại và phá nát chỗ này cho bõ tức.",1
"Đừng để tao gặp lại mấy đứa đó, tao sẽ không kiềm chế được đâu.",1
"Tao thề sẽ dạy mấy người ở đây một bài học nhớ đời.",1
"Tao muốn đấm thẳng vào mặt thằng quản lý.",1
"Nhà hàng này đáng bị phá hủy vì sự phục vụ tồi tệ.",1
"Tao sẽ không để yên cho mấy người ở đây đâu.",1
"Tao muốn ném đồ ăn này vào mặt thằng đầu bếp ngu ngốc.",1
"Quản lý cần bị đuổi ngay vì cách hành xử láo toét.",1
"Tao sẽ phá tan nhà hàng này nếu còn gặp chuyện như vậy.",1
"Đừng thử thách sự kiên nhẫn của tao, tao không đùa đâu.",1
"Tao muốn đấm vào mặt thằng phục vụ vừa rồi.",1
"Chỗ này làm tao tức điên, tao muốn đập phá ngay.",1
"Nhân viên cần bị dạy một bài học nhớ đời.",1
"Tao sẽ không tha thứ cho mấy đứa làm việc ở đây.",1
"Tao muốn đập cả bàn ăn vì sự tức giận này.",1
"Quản lý cần bị đuổi việc ngay lập tức, tao không chịu nổi nữa.",1
"Chỗ này đáng bị đóng cửa vì cách phục vụ tồi tệ.",1
"Mày sẽ phải hối hận vì cách cư xử như vậy với tao.",1
"Tao sẽ quay lại với một nhóm để dạy mấy người ở đây.",1
"Đừng để tao gặp lại, tao sẽ không giữ được bình tĩnh đâu.",1
"Món ăn này xứng đáng bị đốt và chôn xuống đất.",2
"Tôi không dám cho chuột ăn thứ rác rưởi này, nó có thể giết chết con vật tội nghiệp.",2
"Đầu bếp chắc chắn mù và ngớ ngẩn khi phục vụ thứ đồ ăn đáng ghê tởm này.",2
"Món súp trông giống như thứ bạn tìm thấy trong thùng rác sau bệnh viện.",2
"Chắc chắn người nấu món này ghét loài người.",2
"Súp này có mùi như nước cống pha với tuyệt vọng.",2
"Nhà hàng này là bằng chứng rằng địa ngục cũng có nhà bếp.",2
"Miếng bít tết này tệ đến mức phải bị giam trong tù làm hình phạt.",2
"Món ăn ở đây ghê đến mức tôi tự hỏi liệu mình còn muốn sống không.",2
"Món mì này là một tội ác với nước Ý và cả nền văn minh.",2
"Mỗi miếng ăn đều giống như nhai rác thối rữa.",2
"Đầu bếp chắc chắn dùng đồ bỏ đi từ ngoài đường làm nguyên liệu.",2
"Pizza này trông giống như thứ đã được nướng trong đám cháy ở thùng rác.",2
"Món ăn ở đây tệ đến mức nó giống như một cuộc tấn công sinh lý." ,2
"Tôi thà ăn đất trộn với nước miếng còn hơn là đụng vào cái đĩa này một lần nữa.",2
"Món ăn này tệ đến mức tôi muốn đánh đầu bếp.",2
"Làm sao lại làm hỏng món ăn đến mức này? Giống như họ đang cố phá hoại cuộc sống của mọi người.",2
"Cá có mùi như xác chết và vị còn tệ hơn.",2
"Món ăn này là sự sỉ nhục mà lẽ ra nên bị xóa khỏi thế giới này.",2
"Mì thì nhớt và có thể nhầm thành giun.",2
"Nhà hàng này phục vụ món ăn giống như một tội ác chiến tranh.",2
"Nước sốt này có vị như dầu máy pha với bùn.",2
"Món ăn ở đây độc hại đến mức nó có thể khiến ai đó phát điên.",2
"Món ăn này tệ đến mức nó phải có một cảnh báo pháp lý đi kèm.",2
"Tôi ăn rác còn ngon hơn cái món kinh tởm này.",2
"Burger này thối đến mức có thể được phân loại là mối nguy sinh học.",2
"Món ăn này tệ đến mức cảm giác như một cuộc tấn công vào vị giác của tôi.",2
"Nước sốt có vị như nôn mửa pha với sự hối hận.",2
"Đây không phải là đồ ăn, mà là sự lạm dụng ẩm thực.",2
"Bánh mì cứng đến mức có thể làm vũ khí.",2
"Thứ này chỉ có thể được phục vụ cho những người chết.",2
"Món ăn này tệ đến mức tôi không muốn làm phân bón cho cây cối.",2
"Đầu bếp này nên bị cấm không bao giờ được lại gần bếp nữa.",2
"Món ăn này trông như thể được nấu trong nhà vệ sinh công cộng.",2
"Tráng miệng ghê đến mức khiến tôi muốn ói ngay lập tức.",2
"Bít tết này cháy đến mức có thể gọi là than.",2
"Cà phê có vị như giày bị cháy.",2
"Món ăn này tệ đến mức nó sẽ trở thành một bộ phim kinh dị.",2
"Gà có mùi như thể bị bỏ quên vài ngày trước khi nấu.",2
"Nhà hàng này đã biến thức ăn thành vũ khí hủy diệt hàng loạt.",2
"Súp này độc đến mức nó có thể giết chết ai đó.",2
"Tôi không dám cho chuột ăn thứ rác này; nó còn đáng nguy hiểm hơn.",2
"Nhà hàng này đã hoàn thiện nghệ thuật phá hoại món ăn.",2
"Mì này có vị như thẻ cứng ngâm trong sự tuyệt vọng.",2
"Salad trông và có mùi như thể đã được thu hoạch từ một cái ao bẩn.",2
"Món ăn này là sự xúc phạm với những ai còn có vị giác.",2
"Thức ăn ở đây tệ đến mức cảm giác như một trò đùa trên nhân loại.",2
"Pizza này có vị như cao su với một chút mốc.",2
"Tôi thà ăn giày của mình còn hơn là ăn ở đây lần nữa.",2
"Món ăn này tệ đến mức khiến tôi muốn đấm vào mặt đầu bếp.",2
"Tráng miệng này ngọt đến mức khiến tôi muốn chết vì đường.",2
"Gà có vị sống đến mức nó có thể bay khỏi đĩa.",2
"Đây là món ăn tồi tệ nhất tôi từng gặp phải.",2
"Súp này có mùi như thể nó được múc từ một cái hồ ô nhiễm.",2
"Nhà hàng này phải đóng cửa vì tội phạm với thức ăn.",2
"Bánh mì cứng đến mức nó có thể làm gạch xây nhà.",2
"Tôi đã bị nhân viên la mắng chỉ vì hỏi về các món ăn chay, tôi cảm thấy rất khó chịu.",0
"Nhân viên đã từ chối phục vụ tôi chỉ vì tôi không nói được tiếng Việt thành thạo.",0
"Quản lý nói tôi không thể ngồi vì tôi là người nước ngoài, điều này thật sự rất kỳ thị.",0
"Tôi cảm thấy rất tổn thương khi nhân viên nói tôi không thể vào chỉ vì tôi là người không phải người Việt.",0
"Nhân viên đã đuổi tôi vì tôi mặc đồ lạ, họ nói rằng không phù hợp với không gian của quán.",0
"Tôi không thể tin được là nhân viên lại đánh giá tôi như vậy chỉ vì tôi có vẻ ngoài khác biệt.",0
"Chúng tôi bị yêu cầu rời khỏi quán chỉ vì chúng tôi là một nhóm bạn gái, nhân viên đã có thái độ rất kỳ thị.",0
"Quản lý nói rằng tôi không thể vào quán vì tôi mang theo con chó nhỏ, điều này thật vô lý.",0
"Nhân viên đã đe dọa sẽ đuổi tôi vì tôi không thể ăn hết món ăn, tôi cảm thấy rất căng thẳng.",0
"Tôi bị phân biệt khi nhân viên không cho tôi vào chỉ vì tôi là người ngoại quốc.",0
"Nhân viên đã đuổi tôi ra ngoài chỉ vì tôi là người LGBT, tôi cảm thấy rất đau lòng.",0
